C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
B020,R263,00-06-02,AVENUE H,BQ,BMT,02/07/2020,19:00:00,REGULAR,0000000470,0000000000                                              
B020,R263,00-06-02,AVENUE H,BQ,BMT,02/07/2020,23:00:00,REGULAR,0000000470,0000000000                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/01/2020,03:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/01/2020,07:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/01/2020,11:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/01/2020,15:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/01/2020,19:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/01/2020,23:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/02/2020,03:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/02/2020,07:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/02/2020,11:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/02/2020,15:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/02/2020,19:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/02/2020,23:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/03/2020,03:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/03/2020,07:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/03/2020,11:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/03/2020,15:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/03/2020,19:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/03/2020,23:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/04/2020,03:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/04/2020,07:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/04/2020,11:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/04/2020,15:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/04/2020,19:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/04/2020,23:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/05/2020,03:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/05/2020,07:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/05/2020,11:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/05/2020,15:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/05/2020,19:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/05/2020,23:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/06/2020,03:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/06/2020,07:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/06/2020,11:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/06/2020,15:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/06/2020,19:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/06/2020,23:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/07/2020,03:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/07/2020,07:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/07/2020,11:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/07/2020,15:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/07/2020,19:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-03,AVENUE H,BQ,BMT,02/07/2020,23:00:00,REGULAR,0000000000,0000000297                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/01/2020,03:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/01/2020,07:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/01/2020,11:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/01/2020,15:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/01/2020,19:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/01/2020,23:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/02/2020,03:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/02/2020,07:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/02/2020,11:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/02/2020,15:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/02/2020,19:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/02/2020,23:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/03/2020,03:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/03/2020,07:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/03/2020,11:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/03/2020,15:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/03/2020,19:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/03/2020,23:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/04/2020,03:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/04/2020,07:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/04/2020,11:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/04/2020,15:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/04/2020,19:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/04/2020,23:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/05/2020,03:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/05/2020,07:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/05/2020,11:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/05/2020,15:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/05/2020,19:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/05/2020,23:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/06/2020,03:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/06/2020,07:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/06/2020,11:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/06/2020,15:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/06/2020,19:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/06/2020,23:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/07/2020,03:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/07/2020,07:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/07/2020,11:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/07/2020,15:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/07/2020,19:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-04,AVENUE H,BQ,BMT,02/07/2020,23:00:00,REGULAR,0117440656,0000000000                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/01/2020,03:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/01/2020,07:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/01/2020,11:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/01/2020,15:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/01/2020,19:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/01/2020,23:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/02/2020,03:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/02/2020,07:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/02/2020,11:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/02/2020,15:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/02/2020,19:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/02/2020,23:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/03/2020,03:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/03/2020,07:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/03/2020,11:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/03/2020,15:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/03/2020,19:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/03/2020,23:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/04/2020,03:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/04/2020,07:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/04/2020,11:00:00,REGULAR,0000000000,0000000068                                              
B020,R263,00-06-05,AVENUE H,BQ,BMT,02/04/2020,15:00:00,REGULAR,0000000000,0000000068                                              
